10000
1440
6.67e-11
60
840187717154709575665522311168.000000 2326859268232.648926 4620285420175.774414 4710796197508.832031 45582.367897 9877.568465 16761.137786
768229594811904089332182417408.000000 1638870793738.807861 3268422739193.040039 2816642605986.745605 31443.546238 18239.223640 25670.045510
952229725174712832582393790464.000000 5405550901221.833984 3750699194963.415527 4232051883652.830078 7080.127768 30348.443813 815.028581
242886770629736958043346698240.000000 809666303037.510376 4744642849939.243164 924406626599.098877 20047.219712 6489.522339 5440.440101
998924518003559051510492954624.000000 1287715741334.350586 3026301126985.950684 4950762184686.382812 30631.991630 14801.580885 31877.613385
524287190066784243991162388480.000000 2912139623245.289551 5739372640913.060547 1725849028036.859375 38567.884890 26337.248961 38495.691814
400228622090177939766440361984.000000 5260023766830.575195 1671557001430.334961 2079504248862.855225 40386.226000 45951.323698 3487.763812
949327075364686141731941384192.000000 3103372566310.396484 507729502351.828613 1134061691367.096191 33161.346350 44511.630127 17444.646762
64171320788642077089082638336.000000 118135988301.660858 2700440249918.233398 372265446126.584656 11913.997709 48531.706584 45110.403674
850919786771256357879375986688.000000 1573327921318.508545 3184586010260.780273 2213721160597.038086 38012.436818 25626.768207 33386.188039
531606434160660231905962098688.000000 231754025785.137909 2582061819910.100586 5497826831879.945312 46540.489768 36047.617153 14214.670153
738534314901816749939643908096.000000 3775875017734.186523 2088887210511.084473 4058382202572.367188 8298.708316 22005.226380 44003.761813
829201093329675934038751182848.000000 1948989065153.984863 1350912209158.256592 5270897246045.477539 17518.008928 34333.495416 47823.412646
588640133193060900620919111680.000000 3878093833233.273438 5066190322985.030273 2593403525042.069824 46198.489445 19921.833333 40738.344817
684218525273827156593047764992.000000 5374734981672.249023 2846694874273.005371 1273367257916.073975 47512.618707 46006.412686 7383.000738
881062169503915315095098359808.000000 3782375518270.943359 2548525167791.417480 3655619255246.417480 14052.970621 39300.104901 15372.893687
447033579203781449340371861504.000000 1334029088418.012939 1106445346263.444580 1629784565199.997314 27822.187765 20825.064029 8480.354309
906803933860177124074335502336.000000 608710011750.790283 743844500670.137085 2923119992866.702148 38023.761421 49237.583251 46750.199328
684445016870482273607627046912.000000 2260811154153.575684 4423648206295.281250 2175114895904.024658 14708.018100 11613.076931 29224.425032
244412735684035681790898208768.000000 899099772003.991333 4319676243616.117188 740301937861.508789 39673.519409 8205.096684 37253.569456
74529800598756320352705445888.000000 5605613786962.634766 309922648179.308838 3077223940834.972656 8810.532819 12003.118620 39889.902594
732654411686889101044001800192.000000 3873725552611.856934 5707690317280.446289 3772804238727.690918 37986.742094 4674.023858 6745.120583
520210069846459663284961280000.000000 461569636110.947266 412447746755.763733 1207465008882.556641 23071.023670 40983.864009 28665.931420
755580835396228724475899674624.000000 306439030871.931030 931062058606.679565 5899962069373.560547 10216.430533 44497.782222 6273.423790
997798999304789591813091491840.000000 318939708135.528381 5136185203090.396484 426739916683.519226 208.080444 46153.456367 29694.608962
180372265717188013050854113280.000000 962475845712.458618 2310972360806.061035 5386857396684.054688 40984.757636 17954.768435 27624.251124
579429994141417621775844376576.000000 2670197490542.287598 4055585864258.737305 587876374781.074219 26540.399402 37864.691619 15214.757489
992228461425857886005386805248.000000 3404129564065.546387 5177921291197.613281 4412074848502.909180 31445.496567 1771.045337 37390.143349
833238542002271164378436861952.000000 5459721652027.089844 5152300922364.136719 4903121490964.256836 48971.706465 37190.560362 45168.317014
983595738179793501917225680896.000000 3934593973976.836426 2933825262418.866699 967411220244.789185 41500.591692 44447.437508 3849.734042
649706986104001751704041160704.000000 1463460298564.033691 3713930249593.187988 1351908180700.572266 35030.998236 15843.356874 16438.852165
231427952289314935362920906752.000000 437549722119.024780 3735125941892.678711 1319572838172.117676 32556.604120 25534.298562 48573.285480
280042013283838534569254977536.000000 3222030580147.183594 4243684599056.692871 668355273440.645752 23574.171459 29626.995944 47215.904806
450917558023202053193902063616.000000 1984471641380.559570 5001338172052.678711 2563628444850.271973 161.572988 17247.147750 29924.064982
833243294075710474046553456640.000000 1379961057696.473389 3985308284771.306641 2849406650312.899902 24096.791155 15247.784166 35604.362998
182555787350309917816808013824.000000 3668754645469.018555 241099386495.118683 2442504063873.786621 34799.189556 33696.824817 31882.007644
347115873055120900464889036800.000000 1089272558730.688232 3593724585973.529297 3700231529399.860352 36536.467279 16418.721907 37021.922058
202212774288939683096557518848.000000 5433394706451.052734 4040063567245.408691 3853468960641.635742 12863.274111 26622.048638 4382.181402
260496942447729868952387452928.000000 5176565173769.632812 4048137073334.370605 553067392740.895630 5563.781599 18080.045384 28834.525789
593211455081222331731929989120.000000 3932683886975.368652 1703788874067.268066 4577026733093.442383 14418.970591 16482.103926 9487.549104
984363202929665935559056424960.000000 21113588950.183983 4881607699013.132812 1955726545562.840332 9410.052099 21824.849849 47931.848093
918930388017990840853366571008.000000 4512741467269.482422 4124544877803.207031 714744654863.488281 34289.289585 19191.596969 38713.674731
943051274373685702468776755200.000000 5406010181599.301758 5085311023744.433594 1200934476498.949463 39682.841971 27402.102494 14864.422621
904932471413599577902527021056.000000 5366893449689.677734 5156475912293.640625 2939049166319.449219 28809.977406 8137.837173 13695.558446
